NFO,OPTSTK,ADANIENT,CE,1680,29/03/2023,60.75,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1680,29/03/2023,60.75,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1740,29/03/2023,52.95,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1740,29/03/2023,52.95,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1740,29/03/2023,52.95,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1700,29/03/2023,58.4,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1700,29/03/2023,58.4,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1700,29/03/2023,58.4,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1700,29/03/2023,58.4,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1700,29/03/2023,58.4,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1600,29/03/2023,77.65,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1600,29/03/2023,77.65,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1600,29/03/2023,77.65,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1600,29/03/2023,77.65,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1780,29/03/2023,46.15,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1780,29/03/2023,46.15,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1780,29/03/2023,46.15,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1620,29/03/2023,73.7,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1620,29/03/2023,73.7,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1620,29/03/2023,73.7,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1620,29/03/2023,73.7,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1660,29/03/2023,65.65,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1660,29/03/2023,65.65,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1660,29/03/2023,65.65,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1660,29/03/2023,65.65,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1660,29/03/2023,65.65,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,2100,29/03/2023,285,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,2100,29/03/2023,285,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,2100,29/03/2023,285,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,2100,29/03/2023,285,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,2100,29/03/2023,285,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,2100,29/03/2023,285,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,2100,29/03/2023,285,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,2100,29/03/2023,285,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,2100,29/03/2023,285,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1720,29/03/2023,55.2,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1720,29/03/2023,55.2,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,CE,1720,29/03/2023,55.2,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1900,29/03/2023,196.9,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1900,29/03/2023,196.9,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1200,27/04/2023,52.6,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1200,27/04/2023,52.6,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1200,27/04/2023,52.6,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1200,27/04/2023,52.6,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1000,27/04/2023,26.55,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1100,27/04/2023,38.65,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1640,27/04/2023,67.5,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1640,27/04/2023,67.5,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1640,27/04/2023,67.5,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1620,27/04/2023,65,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1660,27/04/2023,70,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1660,27/04/2023,70,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1660,27/04/2023,70,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1700,27/04/2023,80.25,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1700,27/04/2023,80.25,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1700,27/04/2023,80.25,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1700,27/04/2023,80.25,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1700,27/04/2023,80.25,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1600,27/04/2023,62.6,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1600,27/04/2023,62.6,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
NFO,OPTSTK,ADANIENT,PE,1600,27/04/2023,62.6,250,NA,BUY,LIMIT,NA,CLI,NRML,DAY,OMDPCG01,NA,,,NA,NA
